Timestamp,PID,Component,Level,Code,Message,Category
25-02-2023 13:40,27730,fes,INFO,6,ScheduledBackup: ok,Normal
25-02-2023 13:40,27730,fes,INFO,8,SessionRefresh: session=SID1423 ok,Normal
25-02-2023 13:40,27730,fes,INFO,3,ConfigReload: completed,Normal
25-02-2023 13:41,27730,fes,INFO,4,Heartbeat: keepalive session=SID1245,Normal
25-02-2023 13:41,27730,fes,INFO,6,SessionRefresh: session=SID1732 ok,Normal
25-02-2023 13:41,27730,fes,INFO,8,ScheduledBackup: ok,Normal
25-02-2023 13:42,27730,fes,INFO,8,Cleanup: closed session=SID1856,Normal
25-02-2023 13:41,27730,fes,INFO,9,SessionRefresh: session=SID1719 ok,Normal
25-02-2023 13:42,27730,fes,INFO,6,Cleanup: closed session=SID1114,Normal
25-02-2023 13:43,27730,fes,INFO,3,ServiceCheck: FES modules healthy,Normal
25-02-2023 13:42,27730,fes,INFO,6,ScheduledBackup: ok,Normal
25-02-2023 13:43,27730,fes,ERROR,28,"AuthenticationFailed: user=frank,session=SID1275,ip=10.0.0.9,err=AuthenticationFailedIssue",1FA Failure
25-02-2023 13:44,27730,fes,INFO,5,Cleanup: closed session=SID1728,Normal
25-02-2023 13:44,27730,fes,INFO,3,Initialization: FES worker started,Normal
25-02-2023 13:44,27730,fes,INFO,5,Initialization: FES worker started,Normal
25-02-2023 13:44,27730,fes,INFO,4,ScheduledBackup: ok,Normal
25-02-2023 13:45,27730,fes,INFO,1,ConfigReload: completed,Normal
25-02-2023 13:45,27730,fes,INFO,9,ScheduledBackup: ok,Normal
25-02-2023 13:46,27730,fes,INFO,3,Initialization: FES worker started,Normal
25-02-2023 13:46,27730,fes,INFO,6,Heartbeat: keepalive session=SID1111,Normal
25-02-2023 13:46,27730,fes,INFO,2,ConfigReload: completed,Normal
25-02-2023 13:46,27730,fes,INFO,10,Cleanup: closed session=SID1442,Normal
25-02-2023 13:47,27730,fes,INFO,1,ServiceCheck: FES modules healthy,Normal
25-02-2023 13:47,27730,fes,INFO,8,ServiceCheck: FES modules healthy,Normal
25-02-2023 13:47,27730,fes,INFO,5,Heartbeat: keepalive session=SID1576,Normal
25-02-2023 13:48,27730,fes,INFO,2,SessionRefresh: session=SID1576 ok,Normal
25-02-2023 13:48,27730,fes,INFO,5,Heartbeat: keepalive session=SID1542,Normal
25-02-2023 13:48,27730,fes,INFO,4,ScheduledBackup: ok,Normal
25-02-2023 13:49,27730,fes,WARN,80,"HighLatency: session=SID1507,latency=6385ms",Performance Warning
25-02-2023 13:49,27730,fes,INFO,5,Initialization: FES worker started,Normal
25-02-2023 13:49,27730,fes,INFO,7,Initialization: FES worker started,Normal
25-02-2023 13:50,27730,fes,INFO,1,ConfigReload: completed,Normal
25-02-2023 13:50,27730,fes,INFO,10,ConfigReload: completed,Normal
25-02-2023 13:50,27730,fes,INFO,10,Heartbeat: keepalive session=SID1519,Normal
25-02-2023 13:50,27730,fes,INFO,10,ServiceCheck: FES modules healthy,Normal
25-02-2023 13:51,27730,fes,INFO,4,Initialization: FES worker started,Normal
25-02-2023 13:51,27730,fes,INFO,10,ScheduledBackup: ok,Normal
25-02-2023 13:51,27730,fes,INFO,7,Cleanup: closed session=SID1431,Normal
25-02-2023 13:52,27730,fes,INFO,1,SessionRefresh: session=SID1640 ok,Normal
25-02-2023 13:53,27730,fes,ERROR,43,"TokenExpired: user=alice,session=SID1552,ip=10.0.0.24,err=TokenExpiredIssue",Token Expired
25-02-2023 13:53,27730,fes,INFO,7,Cleanup: closed session=SID1789,Normal
25-02-2023 13:53,27730,fes,ERROR,50,"SAMLFailure: user=erin,ip=10.0.0.17,err=SAMLFailureIssue",SAML Error
25-02-2023 13:54,27730,fes,INFO,5,ScheduledBackup: ok,Normal
25-02-2023 13:53,27730,fes,INFO,6,Cleanup: closed session=SID1500,Normal
25-02-2023 13:54,27730,fes,ERROR,44,"SAMLFailure: user=alice,ip=10.0.0.14,err=SAMLFailureIssue",SAML Error
25-02-2023 13:54,27730,fes,INFO,9,ConfigReload: completed,Normal
25-02-2023 13:54,27730,fes,INFO,1,ScheduledBackup: ok,Normal
25-02-2023 13:55,27730,fes,INFO,7,ServiceCheck: FES modules healthy,Normal
25-02-2023 13:55,27730,fes,INFO,2,Cleanup: closed session=SID1268,Normal
25-02-2023 13:56,27730,fes,INFO,4,Cleanup: closed session=SID1758,Normal
25-02-2023 13:56,27730,fes,ERROR,47,"LicenseExpired: user=erin,session=SID1810,ip=10.0.0.19,err=LicenseExpiredIssue",License Error
25-02-2023 13:57,27730,fes,INFO,2,ScheduledBackup: ok,Normal
25-02-2023 13:57,27730,fes,INFO,3,Heartbeat: keepalive session=SID1233,Normal
25-02-2023 13:57,27730,fes,INFO,4,Initialization: FES worker started,Normal
25-02-2023 13:58,27730,fes,INFO,4,Initialization: FES worker started,Normal
25-02-2023 13:58,27730,fes,INFO,4,ServiceCheck: FES modules healthy,Normal
25-02-2023 13:58,27730,fes,INFO,4,ServiceCheck: FES modules healthy,Normal
25-02-2023 13:59,27730,fes,INFO,10,ServiceCheck: FES modules healthy,Normal
25-02-2023 13:58,27730,fes,INFO,9,SessionRefresh: session=SID1449 ok,Normal
25-02-2023 13:59,27730,fes,INFO,5,ServiceCheck: FES modules healthy,Normal
25-02-2023 14:00,27730,fes,ERROR,82,"TwoFactorFailed: user=charlie,session=SID1132,ip=10.0.0.11,err=TwoFactorFailedIssue",2FA Failure
25-02-2023 13:59,27730,fes,ERROR,79,"TwoFactorFailed: user=bob,session=SID1371,ip=10.0.0.27,err=TwoFactorFailedIssue",2FA Failure
25-02-2023 14:00,27730,fes,INFO,10,ConfigReload: completed,Normal
25-02-2023 14:01,27730,fes,INFO,10,ServiceCheck: FES modules healthy,Normal
25-02-2023 14:01,27730,fes,INFO,2,Initialization: FES worker started,Normal
25-02-2023 14:01,27730,fes,INFO,4,ConfigReload: completed,Normal
25-02-2023 14:01,27730,fes,INFO,6,ScheduledBackup: ok,Normal
25-02-2023 14:02,27730,fes,INFO,6,Cleanup: closed session=SID1967,Normal
25-02-2023 14:02,27730,fes,INFO,5,Cleanup: closed session=SID1613,Normal
25-02-2023 14:02,27730,fes,INFO,5,ConfigReload: completed,Normal
25-02-2023 14:03,27730,fes,INFO,8,SessionRefresh: session=SID1937 ok,Normal
25-02-2023 14:03,27730,fes,INFO,6,Heartbeat: keepalive session=SID1282,Normal
25-02-2023 14:04,27730,fes,INFO,9,Initialization: FES worker started,Normal
25-02-2023 14:03,27730,fes,INFO,2,ConfigReload: completed,Normal
25-02-2023 14:04,27730,fes,INFO,9,ScheduledBackup: ok,Normal
25-02-2023 14:04,27730,fes,INFO,9,Cleanup: closed session=SID1465,Normal
25-02-2023 14:04,27730,fes,INFO,8,Initialization: FES worker started,Normal
25-02-2023 14:05,27730,fes,INFO,9,Heartbeat: keepalive session=SID1502,Normal
25-02-2023 14:05,27730,fes,INFO,9,Cleanup: closed session=SID1413,Normal
25-02-2023 14:06,27730,fes,INFO,9,ScheduledBackup: ok,Normal
25-02-2023 14:06,27730,fes,INFO,6,ServiceCheck: FES modules healthy,Normal
25-02-2023 14:07,27730,fes,INFO,8,ScheduledBackup: ok,Normal
25-02-2023 14:06,27730,fes,ERROR,44,"ConnectionFailed: user=alice,session=SID1664,ip=10.0.0.19,err=ConnectionFailedIssue",Connection Failure
25-02-2023 14:07,27730,fes,ERROR,29,"AuthenticationFailed: user=charlie,session=SID1423,ip=10.0.0.35,err=AuthenticationFailedIssue",1FA Failure
25-02-2023 14:08,27730,fes,ERROR,93,"TwoFactorFailed: user=charlie,session=SID1008,ip=10.0.0.27,err=TwoFactorFailedIssue",2FA Failure
25-02-2023 14:07,27730,fes,INFO,1,Cleanup: closed session=SID1020,Normal
25-02-2023 14:08,27730,fes,ERROR,35,"TokenExpired: user=alice,session=SID1729,ip=10.0.0.5,err=TokenExpiredIssue",Token Expired
25-02-2023 14:09,27730,fes,INFO,8,ServiceCheck: FES modules healthy,Normal
25-02-2023 14:09,27730,fes,INFO,8,SessionRefresh: session=SID1385 ok,Normal
25-02-2023 14:09,27730,fes,INFO,3,Initialization: FES worker started,Normal
25-02-2023 14:09,27730,fes,INFO,6,ServiceCheck: FES modules healthy,Normal
25-02-2023 14:10,27730,fes,INFO,8,ConfigReload: completed,Normal
25-02-2023 14:10,27730,fes,INFO,3,Cleanup: closed session=SID1076,Normal
25-02-2023 14:11,27730,fes,INFO,4,Heartbeat: keepalive session=SID1734,Normal
25-02-2023 14:11,27730,fes,INFO,10,ConfigReload: completed,Normal
25-02-2023 14:11,27730,fes,INFO,6,ServiceCheck: FES modules healthy,Normal
25-02-2023 14:12,27730,fes,INFO,8,Initialization: FES worker started,Normal
25-02-2023 14:12,27730,fes,INFO,9,SessionRefresh: session=SID1236 ok,Normal
25-02-2023 14:12,27730,fes,INFO,9,Initialization: FES worker started,Normal
25-02-2023 14:13,27730,fes,INFO,7,ScheduledBackup: ok,Normal
25-02-2023 14:12,27730,fes,ERROR,46,"CertificateError: user=frank,ip=10.0.0.43,err=CertificateErrorIssue",Certificate Error
25-02-2023 14:13,27730,fes,INFO,10,ServiceCheck: FES modules healthy,Normal
25-02-2023 14:13,27730,fes,INFO,10,ScheduledBackup: ok,Normal
25-02-2023 14:13,27730,fes,INFO,1,ServiceCheck: FES modules healthy,Normal
25-02-2023 14:14,27730,fes,INFO,8,Initialization: FES worker started,Normal
25-02-2023 14:15,27730,fes,INFO,6,ConfigReload: completed,Normal
25-02-2023 14:15,27730,fes,INFO,5,Heartbeat: keepalive session=SID1373,Normal
25-02-2023 14:15,27730,fes,INFO,5,ScheduledBackup: ok,Normal
25-02-2023 14:16,27730,fes,INFO,3,Cleanup: closed session=SID1222,Normal
25-02-2023 14:16,27730,fes,ERROR,26,"ProxyConnectionFailed: user=erin,session=SID1745,ip=10.0.0.22,err=ProxyConnectionFailedIssue",Proxy Error
25-02-2023 14:16,27730,fes,INFO,7,Heartbeat: keepalive session=SID1245,Normal
25-02-2023 14:16,27730,fes,INFO,5,Heartbeat: keepalive session=SID1399,Normal
25-02-2023 14:17,27730,fes,INFO,4,SessionRefresh: session=SID1439 ok,Normal
25-02-2023 14:17,27730,fes,INFO,10,ConfigReload: completed,Normal
25-02-2023 14:17,27730,fes,INFO,5,ConfigReload: completed,Normal
25-02-2023 14:18,27730,fes,INFO,3,ScheduledBackup: ok,Normal
25-02-2023 14:18,27730,fes,INFO,1,Heartbeat: keepalive session=SID1233,Normal
25-02-2023 14:19,27730,fes,INFO,9,Initialization: FES worker started,Normal
25-02-2023 14:18,27730,fes,INFO,6,ScheduledBackup: ok,Normal
25-02-2023 14:19,27730,fes,INFO,4,ConfigReload: completed,Normal
25-02-2023 14:19,27730,fes,INFO,8,Cleanup: closed session=SID1545,Normal
25-02-2023 14:20,27730,fes,INFO,7,ConfigReload: completed,Normal
25-02-2023 14:20,27730,fes,INFO,8,ScheduledBackup: ok,Normal
25-02-2023 14:20,27730,fes,INFO,3,Heartbeat: keepalive session=SID1625,Normal
25-02-2023 14:21,27730,fes,ERROR,62,"TokenExpired: user=erin,session=SID1362,ip=10.0.0.11,err=TokenExpiredIssue",Token Expired
25-02-2023 14:21,27730,fes,INFO,8,SessionRefresh: session=SID1861 ok,Normal
25-02-2023 14:22,27730,fes,INFO,6,SessionRefresh: session=SID1367 ok,Normal
25-02-2023 14:22,27730,fes,INFO,6,ConfigReload: completed,Normal
25-02-2023 14:22,27730,fes,INFO,10,Heartbeat: keepalive session=SID1479,Normal
25-02-2023 14:22,27730,fes,INFO,1,Heartbeat: keepalive session=SID1218,Normal
25-02-2023 14:23,27730,fes,INFO,5,SessionRefresh: session=SID1307 ok,Normal
25-02-2023 14:23,27730,fes,INFO,3,Initialization: FES worker started,Normal
25-02-2023 14:24,27730,fes,INFO,7,Heartbeat: keepalive session=SID1151,Normal
25-02-2023 14:23,27730,fes,INFO,2,Heartbeat: keepalive session=SID1888,Normal
25-02-2023 14:24,27730,fes,INFO,9,ConfigReload: completed,Normal
25-02-2023 14:25,27730,fes,ERROR,78,"LicenseExpired: user=erin,session=SID1285,ip=10.0.0.14,err=LicenseExpiredIssue",License Error
25-02-2023 14:24,27730,fes,INFO,10,Heartbeat: keepalive session=SID1593,Normal
25-02-2023 14:25,27730,fes,INFO,9,ServiceCheck: FES modules healthy,Normal
25-02-2023 14:25,27730,fes,INFO,3,Initialization: FES worker started,Normal
25-02-2023 14:25,27730,fes,INFO,2,ScheduledBackup: ok,Normal
25-02-2023 14:26,27730,fes,INFO,3,SessionRefresh: session=SID1967 ok,Normal
25-02-2023 14:26,27730,fes,ERROR,97,"ConnectionFailed: user=frank,session=SID1613,ip=10.0.0.20,err=ConnectionFailedIssue",Connection Failure
25-02-2023 14:27,27730,fes,ERROR,75,"SAMLFailure: user=dan,ip=10.0.0.40,err=SAMLFailureIssue",SAML Error
25-02-2023 14:27,27730,fes,INFO,2,Cleanup: closed session=SID1074,Normal
25-02-2023 14:27,27730,fes,ERROR,25,"EPSComplianceFailed: user=frank,ip=10.0.0.41,err=AVNotRunning",EPS Failure
25-02-2023 14:28,27730,fes,INFO,6,ScheduledBackup: ok,Normal
25-02-2023 14:28,27730,fes,INFO,9,ConfigReload: completed,Normal
25-02-2023 14:28,27730,fes,INFO,9,Heartbeat: keepalive session=SID1681,Normal
25-02-2023 14:29,27730,fes,INFO,1,Cleanup: closed session=SID1882,Normal
25-02-2023 14:29,27730,fes,INFO,1,Initialization: FES worker started,Normal
25-02-2023 14:29,27730,fes,INFO,9,ServiceCheck: FES modules healthy,Normal
25-02-2023 14:30,27730,fes,INFO,6,Initialization: FES worker started,Normal
25-02-2023 14:30,27730,fes,ERROR,94,"SAMLFailure: user=charlie,ip=10.0.0.32,err=SAMLFailureIssue",SAML Error
25-02-2023 14:30,27730,fes,INFO,7,Initialization: FES worker started,Normal
25-02-2023 14:31,27730,fes,ERROR,53,"SAMLFailure: user=charlie,ip=10.0.0.27,err=SAMLFailureIssue",SAML Error
25-02-2023 14:31,27730,fes,INFO,8,Heartbeat: keepalive session=SID1621,Normal
25-02-2023 14:32,27730,fes,ERROR,45,"UserAccountExpired: user=erin,session=SID1598,ip=10.0.0.3,err=UserAccountExpiredIssue",Account Expired
25-02-2023 14:31,27730,fes,INFO,8,Cleanup: closed session=SID1949,Normal
25-02-2023 14:32,27730,fes,INFO,1,Cleanup: closed session=SID1907,Normal
25-02-2023 14:32,27730,fes,INFO,3,ConfigReload: completed,Normal
25-02-2023 14:32,27730,fes,INFO,9,SessionRefresh: session=SID1815 ok,Normal
25-02-2023 14:33,27730,fes,INFO,1,SessionRefresh: session=SID1238 ok,Normal
25-02-2023 14:34,27730,fes,ERROR,63,"AuthenticationFailed: user=alice,session=SID1754,ip=10.0.0.12,err=AuthenticationFailedIssue",1FA Failure
25-02-2023 14:33,27730,fes,ERROR,83,"UserAccountExpired: user=dan,session=SID1196,ip=10.0.0.27,err=UserAccountExpiredIssue",Account Expired
25-02-2023 14:34,27730,fes,INFO,2,Cleanup: closed session=SID1636,Normal
25-02-2023 14:34,27730,fes,INFO,7,SessionRefresh: session=SID1468 ok,Normal
25-02-2023 14:35,27730,fes,INFO,9,Heartbeat: keepalive session=SID1960,Normal
25-02-2023 14:35,27730,fes,INFO,9,ConfigReload: completed,Normal
25-02-2023 14:35,27730,fes,ERROR,41,"TwoFactorFailed: user=frank,session=SID1914,ip=10.0.0.5,err=TwoFactorFailedIssue",2FA Failure
25-02-2023 14:36,27730,fes,INFO,3,ScheduledBackup: ok,Normal
25-02-2023 14:36,27730,fes,INFO,3,ServiceCheck: FES modules healthy,Normal
25-02-2023 14:36,27730,fes,INFO,6,ServiceCheck: FES modules healthy,Normal
25-02-2023 14:36,27730,fes,INFO,5,ServiceCheck: FES modules healthy,Normal
25-02-2023 14:37,27730,fes,INFO,7,ServiceCheck: FES modules healthy,Normal
25-02-2023 14:38,27730,fes,ERROR,36,"UserAccountExpired: user=dan,session=SID1507,ip=10.0.0.35,err=UserAccountExpiredIssue",Account Expired
25-02-2023 14:38,27730,fes,INFO,4,ServiceCheck: FES modules healthy,Normal
25-02-2023 14:38,27730,fes,INFO,7,Initialization: FES worker started,Normal
25-02-2023 14:39,27730,fes,INFO,9,Cleanup: closed session=SID1838,Normal
25-02-2023 14:39,27730,fes,INFO,7,Cleanup: closed session=SID1824,Normal
25-02-2023 14:39,27730,fes,INFO,9,Heartbeat: keepalive session=SID1573,Normal
25-02-2023 14:39,27730,fes,INFO,10,Heartbeat: keepalive session=SID1015,Normal
25-02-2023 14:40,27730,fes,INFO,7,ConfigReload: completed,Normal
25-02-2023 14:40,27730,fes,INFO,8,SessionRefresh: session=SID1567 ok,Normal
25-02-2023 14:41,27730,fes,INFO,8,ServiceCheck: FES modules healthy,Normal
25-02-2023 14:41,27730,fes,INFO,6,ScheduledBackup: ok,Normal
25-02-2023 14:41,27730,fes,INFO,3,Initialization: FES worker started,Normal
25-02-2023 14:41,27730,fes,ERROR,77,"TwoFactorFailed: user=frank,session=SID1809,ip=10.0.0.48,err=TwoFactorFailedIssue",2FA Failure
25-02-2023 14:42,27730,fes,INFO,10,SessionRefresh: session=SID1601 ok,Normal
25-02-2023 14:42,27730,fes,INFO,5,Heartbeat: keepalive session=SID1122,Normal
25-02-2023 14:42,27730,fes,INFO,9,ServiceCheck: FES modules healthy,Normal
25-02-2023 14:43,27730,fes,INFO,4,ServiceCheck: FES modules healthy,Normal
25-02-2023 14:43,27730,fes,INFO,8,ServiceCheck: FES modules healthy,Normal
25-02-2023 14:44,27730,fes,INFO,10,Initialization: FES worker started,Normal
25-02-2023 14:43,27730,fes,INFO,10,ConfigReload: completed,Normal
25-02-2023 14:44,27730,fes,INFO,4,ConfigReload: completed,Normal
25-02-2023 14:44,27730,fes,INFO,5,SessionRefresh: session=SID1017 ok,Normal
25-02-2023 14:44,27730,fes,INFO,3,SessionRefresh: session=SID1677 ok,Normal
25-02-2023 14:45,27730,fes,INFO,8,ServiceCheck: FES modules healthy,Normal
25-02-2023 14:45,27730,fes,INFO,4,Cleanup: closed session=SID1022,Normal
25-02-2023 14:45,27730,fes,INFO,5,SessionRefresh: session=SID1116 ok,Normal
25-02-2023 14:46,27730,fes,INFO,2,Heartbeat: keepalive session=SID1628,Normal
25-02-2023 14:46,27730,fes,WARN,80,"HighLatency: session=SID1758,latency=7629ms",Performance Warning
25-02-2023 14:47,27730,fes,INFO,1,ServiceCheck: FES modules healthy,Normal
25-02-2023 14:47,27730,fes,INFO,5,Cleanup: closed session=SID1448,Normal
25-02-2023 14:48,27730,fes,ERROR,44,"SAMLFailure: user=dan,ip=10.0.0.12,err=SAMLFailureIssue",SAML Error
25-02-2023 14:47,27730,fes,INFO,7,ServiceCheck: FES modules healthy,Normal
25-02-2023 14:48,27730,fes,INFO,4,Heartbeat: keepalive session=SID1646,Normal
25-02-2023 14:48,27730,fes,ERROR,37,"CertificateError: user=alice,ip=10.0.0.26,err=CertificateErrorIssue",Certificate Error
25-02-2023 14:49,27730,fes,INFO,1,Cleanup: closed session=SID1015,Normal
25-02-2023 14:49,27730,fes,ERROR,39,"SAMLFailure: user=charlie,ip=10.0.0.30,err=SAMLFailureIssue",SAML Error
25-02-2023 14:49,27730,fes,WARN,35,"HighLatency: session=SID1676,latency=3315ms",Performance Warning
25-02-2023 14:50,27730,fes,INFO,10,ConfigReload: completed,Normal
25-02-2023 14:50,27730,fes,INFO,10,ConfigReload: completed,Normal
25-02-2023 14:51,27730,fes,INFO,9,ConfigReload: completed,Normal
25-02-2023 14:51,27730,fes,ERROR,49,"EPSComplianceFailed: user=dan,ip=10.0.0.30,err=AVNotRunning",EPS Failure
25-02-2023 14:51,27730,fes,INFO,6,ConfigReload: completed,Normal
25-02-2023 14:52,27730,fes,INFO,3,SessionRefresh: session=SID1800 ok,Normal
25-02-2023 14:52,27730,fes,INFO,1,Initialization: FES worker started,Normal
25-02-2023 14:52,27730,fes,INFO,7,ServiceCheck: FES modules healthy,Normal
25-02-2023 14:53,27730,fes,INFO,7,ConfigReload: completed,Normal
25-02-2023 14:52,27730,fes,INFO,4,SessionRefresh: session=SID1251 ok,Normal
25-02-2023 14:53,27730,fes,INFO,3,ConfigReload: completed,Normal
25-02-2023 14:54,27730,fes,INFO,1,Initialization: FES worker started,Normal
25-02-2023 14:54,27730,fes,INFO,9,Initialization: FES worker started,Normal
25-02-2023 14:54,27730,fes,INFO,3,ServiceCheck: FES modules healthy,Normal
25-02-2023 14:54,27730,fes,INFO,2,Cleanup: closed session=SID1583,Normal
25-02-2023 14:54,27730,fes,INFO,3,ConfigReload: completed,Normal
25-02-2023 14:55,27730,fes,INFO,9,ConfigReload: completed,Normal
25-02-2023 14:55,27730,fes,INFO,9,ServiceCheck: FES modules healthy,Normal
25-02-2023 14:55,27730,fes,ERROR,33,"TwoFactorFailed: user=charlie,session=SID1045,ip=10.0.0.18,err=TwoFactorFailedIssue",2FA Failure
25-02-2023 14:56,27730,fes,INFO,7,Cleanup: closed session=SID1235,Normal
25-02-2023 14:56,27730,fes,INFO,4,Cleanup: closed session=SID1825,Normal
25-02-2023 14:56,27730,fes,INFO,8,Cleanup: closed session=SID1617,Normal
25-02-2023 14:57,27730,fes,INFO,3,SessionRefresh: session=SID1217 ok,Normal
25-02-2023 14:58,27730,fes,INFO,1,ScheduledBackup: ok,Normal
25-02-2023 14:58,27730,fes,INFO,1,Cleanup: closed session=SID1847,Normal
25-02-2023 14:58,27730,fes,INFO,7,ConfigReload: completed,Normal
25-02-2023 14:58,27730,fes,INFO,1,Heartbeat: keepalive session=SID1819,Normal
25-02-2023 14:58,27730,fes,ERROR,33,"ProxyConnectionFailed: user=dan,session=SID1108,ip=10.0.0.23,err=ProxyConnectionFailedIssue",Proxy Error
25-02-2023 14:59,27730,fes,INFO,3,Heartbeat: keepalive session=SID1869,Normal
25-02-2023 14:59,27730,fes,INFO,9,Cleanup: closed session=SID1554,Normal
25-02-2023 15:00,27730,fes,INFO,7,Initialization: FES worker started,Normal
25-02-2023 15:00,27730,fes,INFO,1,SessionRefresh: session=SID1594 ok,Normal
25-02-2023 15:00,27730,fes,ERROR,98,"AuthenticationFailed: user=erin,session=SID1780,ip=10.0.0.24,err=AuthenticationFailedIssue",1FA Failure
25-02-2023 15:01,27730,fes,INFO,10,ScheduledBackup: ok,Normal
25-02-2023 15:01,27730,fes,INFO,2,ConfigReload: completed,Normal
25-02-2023 15:02,27730,fes,INFO,9,ConfigReload: completed,Normal
25-02-2023 15:02,27730,fes,INFO,5,Initialization: FES worker started,Normal
25-02-2023 15:02,27730,fes,INFO,1,Initialization: FES worker started,Normal
25-02-2023 15:03,27730,fes,INFO,5,SessionRefresh: session=SID1545 ok,Normal
25-02-2023 15:02,27730,fes,INFO,9,ServiceCheck: FES modules healthy,Normal
25-02-2023 15:03,27730,fes,INFO,4,SessionRefresh: session=SID1728 ok,Normal
25-02-2023 15:03,27730,fes,ERROR,79,"TokenExpired: user=erin,session=SID1705,ip=10.0.0.35,err=TokenExpiredIssue",Token Expired
25-02-2023 15:04,27730,fes,ERROR,76,"LicenseExpired: user=frank,session=SID1390,ip=10.0.0.42,err=LicenseExpiredIssue",License Error
25-02-2023 15:04,27730,fes,INFO,9,ConfigReload: completed,Normal
25-02-2023 15:05,27730,fes,INFO,1,ScheduledBackup: ok,Normal
25-02-2023 15:04,27730,fes,INFO,3,ConfigReload: completed,Normal
25-02-2023 15:05,27730,fes,INFO,3,ServiceCheck: FES modules healthy,Normal
25-02-2023 15:06,27730,fes,INFO,1,Cleanup: closed session=SID1890,Normal
25-02-2023 15:05,27730,fes,INFO,9,ServiceCheck: FES modules healthy,Normal
25-02-2023 15:06,27730,fes,INFO,8,Initialization: FES worker started,Normal
25-02-2023 15:07,27730,fes,INFO,8,SessionRefresh: session=SID1555 ok,Normal
25-02-2023 15:06,27730,fes,INFO,6,ConfigReload: completed,Normal
25-02-2023 15:07,27730,fes,INFO,6,ServiceCheck: FES modules healthy,Normal
25-02-2023 15:08,27730,fes,INFO,5,Cleanup: closed session=SID1130,Normal
25-02-2023 15:07,27730,fes,INFO,7,ConfigReload: completed,Normal
25-02-2023 15:08,27730,fes,INFO,5,ConfigReload: completed,Normal
25-02-2023 15:08,27730,fes,INFO,3,ServiceCheck: FES modules healthy,Normal
25-02-2023 15:09,27730,fes,INFO,9,Initialization: FES worker started,Normal
25-02-2023 15:09,27730,fes,INFO,7,Initialization: FES worker started,Normal
25-02-2023 15:10,27730,fes,INFO,8,Heartbeat: keepalive session=SID1011,Normal
25-02-2023 15:10,27730,fes,INFO,8,Initialization: FES worker started,Normal
25-02-2023 15:10,27730,fes,INFO,5,Cleanup: closed session=SID1915,Normal
25-02-2023 15:11,27730,fes,INFO,3,SessionRefresh: session=SID1765 ok,Normal
25-02-2023 15:11,27730,fes,INFO,5,SessionRefresh: session=SID1544 ok,Normal
25-02-2023 15:11,27730,fes,INFO,7,ScheduledBackup: ok,Normal
25-02-2023 15:11,27730,fes,INFO,3,ScheduledBackup: ok,Normal
25-02-2023 15:11,27730,fes,ERROR,63,"EPSComplianceFailed: user=erin,ip=10.0.0.33,err=AVNotRunning",EPS Failure
25-02-2023 15:12,27730,fes,INFO,7,SessionRefresh: session=SID1921 ok,Normal
25-02-2023 15:12,27730,fes,INFO,4,Initialization: FES worker started,Normal
25-02-2023 15:13,27730,fes,INFO,9,ConfigReload: completed,Normal
25-02-2023 15:13,27730,fes,INFO,8,ServiceCheck: FES modules healthy,Normal
25-02-2023 15:13,27730,fes,INFO,6,SessionRefresh: session=SID1657 ok,Normal
25-02-2023 15:14,27730,fes,INFO,5,Initialization: FES worker started,Normal
25-02-2023 15:14,27730,fes,INFO,9,SessionRefresh: session=SID1510 ok,Normal
25-02-2023 15:14,27730,fes,INFO,7,ServiceCheck: FES modules healthy,Normal
25-02-2023 15:15,27730,fes,INFO,1,Cleanup: closed session=SID1448,Normal
25-02-2023 15:15,27730,fes,INFO,3,ScheduledBackup: ok,Normal
25-02-2023 15:15,27730,fes,INFO,6,SessionRefresh: session=SID1591 ok,Normal
25-02-2023 15:16,27730,fes,INFO,9,Initialization: FES worker started,Normal
25-02-2023 15:16,27730,fes,ERROR,90,"AuthenticationFailed: user=erin,session=SID1572,ip=10.0.0.15,err=AuthenticationFailedIssue",1FA Failure
25-02-2023 15:16,27730,fes,ERROR,68,"EPSComplianceFailed: user=charlie,ip=10.0.0.5,err=AVNotRunning",EPS Failure
25-02-2023 15:16,27730,fes,INFO,10,Heartbeat: keepalive session=SID1565,Normal
25-02-2023 15:17,27730,fes,INFO,6,ServiceCheck: FES modules healthy,Normal
25-02-2023 15:18,27730,fes,INFO,6,ServiceCheck: FES modules healthy,Normal
25-02-2023 15:18,27730,fes,INFO,5,SessionRefresh: session=SID1360 ok,Normal
25-02-2023 15:18,27730,fes,INFO,10,Heartbeat: keepalive session=SID1281,Normal
25-02-2023 15:18,27730,fes,INFO,1,ServiceCheck: FES modules healthy,Normal
25-02-2023 15:18,27730,fes,INFO,5,ScheduledBackup: ok,Normal
25-02-2023 15:19,27730,fes,INFO,4,ConfigReload: completed,Normal
25-02-2023 15:19,27730,fes,INFO,4,Heartbeat: keepalive session=SID1134,Normal
25-02-2023 15:19,27730,fes,INFO,7,ConfigReload: completed,Normal
25-02-2023 15:20,27730,fes,INFO,2,ServiceCheck: FES modules healthy,Normal
25-02-2023 15:20,27730,fes,INFO,7,Cleanup: closed session=SID1795,Normal
25-02-2023 15:21,27730,fes,ERROR,94,"LicenseExpired: user=bob,session=SID1261,ip=10.0.0.17,err=LicenseExpiredIssue",License Error
25-02-2023 15:21,27730,fes,INFO,8,ConfigReload: completed,Normal
